"longitude","latitude","landtype","price19","price18","price09","price99","price89","station"
132.76596,34.39225,"AD",NULL,NULL,NULL,54500,NULL,"西条、6500"
132.76596,34.39225,"AD",NULL,NULL,NULL,NULL,45800,"西条、6500"
132.77095,34.41585,"RE",NULL,NULL,NULL,83000,NULL,"西条、2100"
132.77095,34.41585,"AD",NULL,NULL,NULL,NULL,45500,"西条、2300"
132.77095,34.41585,"RE",NULL,NULL,NULL,NULL,125000,"西条、1400"
132.72237,34.43708,"RE",NULL,NULL,NULL,NULL,73500,"八本松、2000"
132.72237,34.43708,"BS",NULL,NULL,NULL,178000,NULL,"西条、1600"
132.72237,34.43708,"AD",NULL,NULL,NULL,98200,NULL,"西条、2000"
132.75580,34.40806,"RE",NULL,NULL,NULL,88000,76500,"西条、3000"
132.75580,34.40806,"BS",NULL,NULL,NULL,229000,NULL,"西条、1800"
132.75580,34.40806,"RE",NULL,NULL,NULL,114000,NULL,"西条、1600"
132.75580,34.40806,"IN",NULL,NULL,NULL,37500,32400,"西条、2700"
132.75580,34.40806,"AD",NULL,NULL,NULL,69000,NULL,"西条、3300"
132.71736,34.38771,"RE",NULL,NULL,NULL,61000,NULL,"西条、6600"
132.71928,34.38934,"AD",NULL,NULL,NULL,NULL,52400,"西条、5200"
132.74409,34.43872,"RE",NULL,NULL,NULL,120000,NULL,"西条、270"
132.72237,34.43708,"BS",104000,99200,93300,NULL,NULL,"寺家、1100"
132.72237,34.43708,"RE",NULL,87000,NULL,NULL,NULL,"寺家、210"
132.72237,34.43708,"RE",77900,75300,NULL,NULL,NULL,"寺家、720"
132.72237,34.43708,"RE",68700,66400,66600,NULL,NULL,"西条、2200"
132.75580,34.40806,"RE",45400,45200,NULL,NULL,NULL,"西条、4000"
132.75580,34.40806,"RE",NULL,NULL,50000,NULL,NULL,"西条、4000"
132.75006,34.41084,"BS",126000,124000,NULL,NULL,NULL,"西条、2600"
132.75580,34.40806,"IN",32400,31400,30300,NULL,NULL,"西条、2200"
132.75580,34.40806,"RE",32800,32700,41600,NULL,NULL,"西条、3300"
132.71736,34.38771,"RE",44000,43400,48500,NULL,NULL,"西条、6600"
132.74409,34.43872,"RE",56800,56000,59700,NULL,NULL,"西条、1200"
132.74409,34.43872,"RE",87400,85400,83000,NULL,NULL,"西条、270"
132.78622,34.44026,"RE",NULL,NULL,NULL,43700,NULL,"西高屋、850"
132.77629,34.43922,"AD",NULL,NULL,NULL,39000,NULL,"西高屋、2600"
132.82422,34.45509,"RE",NULL,NULL,NULL,52300,NULL,"白市、2000"
132.80064,34.44020,"AD",NULL,NULL,NULL,NULL,31200,"西高屋、1400"
132.78622,34.44026,"RE",30700,30300,31300,NULL,NULL,"西高屋、1200"
132.82422,34.45509,"RE",NULL,NULL,36000,NULL,NULL,"白市、2000"
132.81679,34.45903,"RE",25400,25500,33700,NULL,NULL,"白市、2600"
132.65392,34.32474,"RE",26900,26800,35000,NULL,NULL,"西条、18000"
132.66417,34.33528,"RE",25000,24900,NULL,NULL,NULL,"西条、16000"
132.69321,34.33184,"RE",30700,31100,43000,NULL,NULL,"西条、12000"
132.66702,34.32605,"BS",62800,63800,84500,NULL,NULL,"西条、16000"
132.66702,34.32605,"RE",NULL,NULL,32500,NULL,NULL,"西条、16300"
133.26604,34.89923,"RE",NULL,NULL,NULL,28300,NULL,"東城、2000"
133.26604,34.89923,"RE",NULL,NULL,NULL,42300,NULL,"東城、560"
133.09286,34.96534,"RE",NULL,NULL,NULL,5800,NULL,"比婆山、1400"
133.09872,34.92988,"RE",NULL,NULL,NULL,10600,NULL,"備後西城、1030"
132.46544,34.17205,"BS",36900,38400,NULL,NULL,NULL,"中町桟橋、7100"
132.46794,34.18459,"RE",23000,24300,46800,NULL,NULL,"中町桟橋、8200"
132.46794,34.18459,"BS",NULL,NULL,91500,NULL,NULL,"中町桟橋、7900"
132.45038,34.15479,"RE",18000,18900,34300,NULL,NULL,"中町桟橋、7900"
132.47775,34.24573,"BS",52000,55200,126000,NULL,NULL,"小用桟橋、1700"
132.47626,34.28055,"RE",23300,25000,56200,NULL,NULL,"西沖桟橋、150"
132.49547,34.25546,"RE",26000,27800,63500,NULL,NULL,"小用桟橋、400"
133.13327,34.69801,"BS",NULL,NULL,NULL,58000,NULL,"上下、90"
133.13327,34.69801,"RE",NULL,NULL,NULL,33000,NULL,"上下、230"
133.13327,34.69801,"RE",NULL,NULL,NULL,17600,NULL,"上下、900"
133.40692,34.46585,"IN",NULL,NULL,NULL,40000,NULL,"福山、5300"
133.40608,34.46442,"IN",NULL,NULL,NULL,NULL,29800,"東福山、3800"
133.36069,34.48849,"BS",186000,180000,275000,NULL,NULL,"福山、380"
133.37764,34.49122,"RE",82100,80300,85500,151000,NULL,"福山、1500"
133.37807,34.48921,"RE",NULL,NULL,NULL,NULL,118000,"福山、1400"
133.35803,34.50277,"RE",68500,67900,81000,125000,NULL,"福山、2000"
133.35652,34.50589,"RE",NULL,NULL,NULL,NULL,78000,"福山、2500"
133.25105,34.45619,"RE",NULL,NULL,NULL,80000,66300,"松永、500"
133.25105,34.45619,"RE",NULL,NULL,NULL,69500,59800,"松永、1400"
133.25105,34.45619,"IN",NULL,NULL,NULL,NULL,33300,"松永、1800"
133.25601,34.45140,"BS",72000,70500,82000,126000,NULL,"松永、300"
133.25577,34.45311,"RE",53500,52800,NULL,NULL,NULL,"松永、580"
133.25577,34.45311,"RE",NULL,NULL,62500,NULL,NULL,"松永、500"
133.25284,34.44978,"BS",NULL,NULL,NULL,NULL,111000,"松永、500"
133.24327,34.44868,"RE",45100,44500,51000,NULL,NULL,"松永、1400"
133.43114,34.50574,"RE",44600,44100,51500,71000,NULL,"東福山、3300"
133.36407,34.48881,"BS",500000,485000,700000,1680000,2880000,"福山、150"
133.36714,34.47891,"RE",110000,107000,NULL,NULL,NULL,"福山、1400"
133.36714,34.47891,"BS",NULL,NULL,133000,NULL,NULL,"福山、1500"
133.36838,34.47617,"BS",NULL,NULL,NULL,292000,NULL,"福山、1500"
133.37413,34.48858,"BS",NULL,NULL,NULL,165000,NULL,"福山、1200"
133.33791,34.57251,"RE",NULL,NULL,NULL,NULL,35200,"道上、1600"
133.34387,34.56532,"RE",NULL,NULL,38700,48000,NULL,"道上、3200"
133.34387,34.56532,"RE",32500,32900,NULL,NULL,NULL,"道上、3200"
133.34360,34.57009,"RE",NULL,NULL,NULL,NULL,29300,"万能倉、3500"
133.34799,34.57221,"RE",36800,37000,NULL,NULL,NULL,"道上、3200"
133.34738,34.57349,"RE",NULL,NULL,43200,53500,NULL,"道上、3200"
133.34633,34.55838,"RE",35200,35200,NULL,NULL,NULL,"万能倉、1400"
133.34676,34.55686,"RE",NULL,NULL,40000,45500,NULL,"道上、1600"
133.34779,34.57889,"RE",20100,20800,28300,35700,NULL,"道上、5000"
133.36465,34.50147,"RE",47900,47500,62000,83000,66500,"福山、1700"
133.38586,34.51857,"RE",NULL,NULL,NULL,74500,NULL,"横尾、900"
133.36388,34.51111,"RE",NULL,NULL,NULL,73500,NULL,"横尾、1100"
133.36607,34.51222,"RE",42900,42900,55800,NULL,NULL,"横尾、1100"
133.36810,34.51780,"RE",NULL,NULL,56800,NULL,NULL,"横尾、900"
133.36810,34.51780,"RE",52800,52800,NULL,NULL,NULL,"横尾、900"
133.39043,34.48134,"RE",NULL,NULL,NULL,NULL,81600,"福山、3300"
133.39464,34.48162,"RE",71700,70500,76500,123000,NULL,"東福山、2000"
133.35219,34.48726,"SI",NULL,NULL,NULL,NULL,93000,"福山、900"
133.24884,34.44365,"RE",55400,54500,63800,83500,NULL,"松永、1500"
133.24884,34.44365,"SI",NULL,NULL,NULL,NULL,52600,"松永、2300"
133.25060,34.43264,"IN",29500,28900,33500,56500,NULL,"松永、3000"
133.37105,34.48349,"BS",NULL,NULL,110000,255000,NULL,"福山、1400"
133.37105,34.48349,"BS",NULL,NULL,NULL,NULL,263000,"福山、1300"
133.39444,34.50404,"RE",77900,76400,79500,135000,NULL,"東福山、2000"
133.39444,34.50404,"RE",NULL,NULL,NULL,NULL,89500,"東福山、2000"
133.40128,34.50380,"BS",110000,109000,NULL,NULL,NULL,"東福山、1400"
133.40430,34.50080,"RE",77800,76500,80000,130000,90300,"東福山、700"
133.36110,34.50967,"RE",NULL,NULL,57000,81000,NULL,"福山、3300"
133.43546,34.51939,"RE",38600,38200,45800,63000,NULL,"大門、3400"
133.43332,34.52832,"RE",NULL,NULL,NULL,NULL,33800,"大門、4100"
133.36534,34.49116,"BS",112000,110000,130000,302000,264000,"福山、500"
133.37874,34.46923,"RE",NULL,NULL,NULL,130000,95800,"福山、2700"
133.37874,34.46923,"RE",NULL,NULL,79000,NULL,NULL,"福山、3100"
133.44350,34.50166,"RE",21700,21900,24500,NULL,NULL,"大門、900"
133.44865,34.50151,"RE",NULL,NULL,NULL,NULL,42900,"大門、1800"
133.44865,34.50151,"AD",NULL,NULL,NULL,27000,24500,"大門、900"
133.44865,34.50151,"RP",NULL,NULL,NULL,30400,26600,"大門、900"
133.43842,34.49537,"RE",47200,45800,48800,66500,53000,"大門、620"
133.45055,34.49422,"RE",36100,35500,38200,52000,NULL,"大門、1600"
133.37526,34.50368,"RE",46000,46000,58000,85500,NULL,"福山、2600"
133.37526,34.50368,"RE",NULL,NULL,NULL,NULL,61700,"福山、2500"
133.37152,34.49056,"BS",NULL,NULL,113000,210000,211000,"福山、1000"
133.32259,34.49865,"SI",NULL,NULL,NULL,70500,NULL,"備後本庄、1200"
133.32259,34.49865,"RE",NULL,NULL,NULL,74500,59200,"備後本庄、1500"
133.33432,34.48984,"IN",40300,42000,51800,NULL,NULL,"福山、3300"
133.33357,34.49545,"RE",41000,42800,54500,NULL,NULL,"福山、3600"
133.38390,34.46418,"RE",NULL,NULL,NULL,121000,NULL,"福山、4300"
133.38188,34.46246,"RE",NULL,NULL,NULL,NULL,81200,"福山、3800"
133.40758,34.49883,"RE",NULL,NULL,NULL,110000,NULL,"東福山、600"
133.41597,34.50119,"RE",62400,61000,70000,97000,NULL,"東福山、1800"
133.41582,34.49905,"RE",NULL,NULL,NULL,98000,NULL,"東福山、1100"
133.41582,34.49905,"RE",NULL,NULL,NULL,NULL,65600,"東福山、1400"
133.41469,34.49332,"SI",NULL,NULL,NULL,NULL,60900,"東福山、1300"
133.41469,34.49332,"RE",64600,63400,69500,94800,69000,"東福山、1000"
133.41000,34.49340,"BS",85000,83200,96000,155000,125000,"東福山、500"
133.41000,34.49340,"RE",65200,64000,70200,120000,NULL,"東福山、850"
133.34659,34.54808,"RE",48000,48000,52900,58200,NULL,"万能倉、900"
133.34659,34.54808,"BS",74200,72600,89000,145000,NULL,"万能倉、1000"
133.34802,34.54116,"RE",NULL,NULL,NULL,77500,NULL,"万能倉、2200"
133.35915,34.52408,"RE",NULL,NULL,54500,64500,NULL,"横尾、2300"
133.35915,34.52408,"RE",NULL,NULL,NULL,NULL,44000,"横尾、1600"
133.35086,34.53254,"RE",47000,47000,NULL,73500,NULL,"横尾、2300"
133.35086,34.53254,"RE",NULL,NULL,NULL,NULL,61300,"万能倉、2300"
133.37018,34.47775,"BS",116000,112000,129000,250000,NULL,"福山、1900"
133.28566,34.57290,"RE",31300,31500,44200,NULL,NULL,"新市、2300"
133.27846,34.60199,"RE",NULL,NULL,23100,NULL,NULL,"新市、5200"
133.29341,34.55649,"RE",36000,36200,49000,NULL,NULL,"戸手、450"
133.29341,34.55649,"RE",48100,48400,65200,NULL,NULL,"上戸手、300"
133.27623,34.55529,"RE",36100,36200,49000,NULL,NULL,"新市、600"
133.27623,34.55529,"BS",NULL,NULL,70000,NULL,NULL,"新市、150"
133.27623,34.55529,"BS",48300,48800,NULL,NULL,NULL,"新市、220"
133.40479,34.47809,"IN",NULL,NULL,NULL,52000,NULL,"福山、4700"
133.39142,34.46402,"RE",NULL,NULL,NULL,121000,NULL,"福山、5800"
133.39142,34.46402,"RE",72900,71200,76500,NULL,NULL,"福山、4300"
133.40224,34.46039,"IN",42000,41100,49000,85600,NULL,"福山、5900"
133.39796,34.45809,"RE",62900,61500,67000,91000,64400,"福山、5700"
133.40883,34.51140,"RE",57900,57000,64600,87000,NULL,"東福山、2500"
133.42680,34.51014,"RE",NULL,NULL,NULL,NULL,46900,"東福山、3700"
133.42680,34.51014,"RE",NULL,NULL,53500,74000,NULL,"東福山、3400"
133.42184,34.51697,"RE",43500,43000,51500,68000,NULL,"東福山、3800"
133.40457,34.50732,"RE",16000,16100,19900,NULL,NULL,"東福山、4500"
133.40591,34.52684,"AD",NULL,NULL,NULL,22200,20700,"東福山、4100"
133.40794,34.50421,"BS",NULL,NULL,122000,216000,162000,"東福山、1800"
133.36826,34.48532,"BS",99500,98000,122000,270000,NULL,"福山、1100"
133.39441,34.46881,"BS",91500,91300,NULL,NULL,NULL,"福山、4100"
133.39441,34.46881,"BS",NULL,NULL,105000,NULL,NULL,"福山、4100"
133.39441,34.46881,"BS",NULL,NULL,NULL,129000,103000,"福山、5000"
133.39441,34.46881,"RE",NULL,NULL,NULL,NULL,81300,"福山、4500"
133.40172,34.46650,"SI",NULL,NULL,NULL,NULL,48700,"福山、4700"
133.34912,34.48954,"RE",73500,71800,NULL,NULL,NULL,"福山、1400"
133.34468,34.49135,"RE",NULL,NULL,80000,124000,94200,"備後本庄、380"
133.24161,34.48420,"RE",18400,18800,NULL,NULL,NULL,"松永、2800"
133.24161,34.48420,"AD",NULL,NULL,27400,NULL,NULL,"松永、2800"
133.38570,34.47905,"IN",44300,43300,52500,110000,NULL,"福山、3500"
133.38492,34.47601,"RE",66500,64500,70500,NULL,NULL,"福山、3100"
133.40398,34.48613,"RE",64100,62900,69500,110000,NULL,"東福山、1600"
133.40398,34.48613,"RE",NULL,NULL,NULL,NULL,66000,"東福山、1500"
133.22400,34.46671,"AD",NULL,NULL,NULL,23000,21400,"松永、4200"
133.36128,34.48637,"BS",NULL,NULL,NULL,521000,503000,"福山、600"
133.36923,34.49167,"BS",NULL,NULL,NULL,NULL,206000,"福山、700"
133.25919,34.45131,"RE",NULL,NULL,NULL,NULL,67000,"松永、650"
133.25919,34.45131,"BS",NULL,NULL,NULL,NULL,205000,"松永、180"
133.26137,34.44984,"BS",94300,94300,138000,300000,NULL,"松永、110"
133.26137,34.44984,"RE",NULL,NULL,NULL,80000,NULL,"松永、650"
133.26137,34.44984,"RE",49700,49200,59000,NULL,NULL,"松永、660"
133.26099,34.44527,"BS",86600,85000,116000,198000,NULL,"松永、800"
133.27315,34.44264,"RE",35100,35400,46500,62000,50800,"松永、2300"
133.27315,34.44264,"AD",NULL,NULL,30000,NULL,NULL,"松永、2900"
133.27315,34.44264,"RE",NULL,NULL,NULL,84000,NULL,"松永、1700"
133.27315,34.44264,"AD",NULL,NULL,NULL,29800,27700,"松永、2500"
133.26457,34.44027,"RE",51200,50700,64800,NULL,NULL,"松永、1500"
133.38377,34.43891,"RE",34200,34800,51500,75000,NULL,"福山、7500"
133.38254,34.44941,"RE",NULL,NULL,NULL,71500,62800,"福山、4000"
133.38254,34.44941,"RE",NULL,NULL,49500,67000,58500,"福山、3400"
133.38254,34.44941,"RE",30000,31000,NULL,NULL,NULL,"福山、3400"
133.37788,34.47536,"RE",NULL,NULL,NULL,143000,NULL,"福山、2500"
133.37044,34.47180,"SI",NULL,NULL,NULL,165000,NULL,"福山、2500"
133.37044,34.47180,"BS",111000,108000,130000,273000,250000,"福山、2500"
133.36719,34.47137,"RE",75300,73500,80500,NULL,NULL,"福山、2300"
133.30212,34.38921,"BS",NULL,NULL,40900,NULL,NULL,"福山、15600"
133.30212,34.38921,"RE",18400,18600,25200,NULL,NULL,"福山、16000"
133.35233,34.38063,"RE",NULL,22500,31300,NULL,NULL,"福山、17000"
133.35233,34.38063,"RE",21900,NULL,NULL,NULL,NULL,"福山、17000"
133.32704,34.39035,"RE",33100,33400,NULL,NULL,NULL,"福山、15000"
133.32704,34.39035,"RE",NULL,NULL,40900,NULL,NULL,"福山、14500"
133.30186,34.48252,"RE",NULL,NULL,NULL,55000,47500,"備後赤坂、500"
133.30284,34.49513,"RE",37500,37700,47300,63000,53500,"備後赤坂、1500"
133.36644,34.50727,"RE",46400,46000,58400,73000,NULL,"福山、2700"
133.38223,34.48380,"RE",80700,79000,86500,134000,97800,"福山、2300"
133.32304,34.46107,"RE",NULL,NULL,NULL,NULL,36300,"備後赤坂、2700"
133.31436,34.47325,"RE",NULL,NULL,NULL,61000,NULL,"備後赤坂、1400"
133.31436,34.47325,"SI",NULL,NULL,NULL,NULL,41300,"備後赤坂、1400"
133.31436,34.47325,"RE",45600,45000,52500,60000,NULL,"備後赤坂、1400"
133.35686,34.42360,"RE",16700,17100,22000,25000,NULL,"福山、8500"
133.38161,34.48920,"BS",99300,97000,NULL,NULL,NULL,"福山、2100"
133.38066,34.42054,"RE",16500,16900,25500,31500,29000,"福山、8600"
133.38066,34.42054,"RE",37800,38000,50000,73000,63900,"福山、9000"
133.27185,34.47282,"RE",NULL,NULL,NULL,60500,NULL,"松永、1000"
133.27185,34.47282,"RE",NULL,NULL,NULL,58000,50500,"松永、1400"
133.27185,34.47282,"RE",34200,34200,44500,NULL,NULL,"松永、1400"
133.41896,34.54601,"RE",21000,21700,27300,NULL,NULL,"御領、2100"
133.38112,34.53194,"RE",35900,36300,NULL,NULL,NULL,"神辺、670"
133.38112,34.53194,"RE",NULL,NULL,48000,NULL,NULL,"神辺、950"
133.38112,34.53194,"IN",35900,36500,51400,NULL,NULL,"神辺、980"
133.38112,34.53194,"BS",NULL,NULL,74200,NULL,NULL,"神辺、近接"
133.38112,34.53194,"RE",NULL,NULL,43200,NULL,NULL,"神辺、1500"
133.43929,34.54433,"RE",NULL,NULL,47000,NULL,NULL,"湯野、1000"
133.43929,34.54433,"RE",37500,38300,NULL,NULL,NULL,"神辺、1800"
133.43929,34.54433,"RE",33000,33000,40200,NULL,NULL,"湯田村、400"
133.36945,34.54737,"RE",51800,54200,60800,NULL,NULL,"道上、1100"
133.38963,34.55682,"RE",41100,41100,52500,NULL,NULL,"湯野、950"
133.43929,34.54433,"RE",20700,21200,26800,NULL,NULL,"湯田村、2800"
133.36870,34.48847,"BS",168000,163000,218000,465000,682000,"福山、600"
133.40674,34.44687,"IN",NULL,NULL,24300,NULL,NULL,"福山、8000"
133.40674,34.44687,"SI",NULL,NULL,NULL,NULL,38600,"福山、7200"
133.40674,34.44687,"IN",22900,22400,NULL,NULL,NULL,"福山、8000"
133.41359,34.45166,"IN",30200,29600,33200,55500,NULL,"福山、7200"
133.37114,34.50858,"RE",NULL,NULL,NULL,NULL,47200,"福山、3500"
133.36797,34.48692,"BS",NULL,NULL,NULL,NULL,586000,"福山、550"
133.36797,34.48692,"BS",119000,115000,141000,330000,NULL,"福山、550"
133.28418,34.52167,"RE",19700,20200,28100,NULL,NULL,"戸手、2500"
133.37373,34.48040,"IN",NULL,NULL,NULL,138000,NULL,"福山、1900"
133.37347,34.49261,"BS",98500,96400,115000,222000,NULL,"福山、1000"
133.35280,34.47975,"SI",NULL,NULL,81000,122000,NULL,"福山、1800"
133.38959,34.51438,"RE",NULL,36200,46200,60000,NULL,"東福山、3300"
133.38959,34.51438,"RE",NULL,NULL,NULL,NULL,37400,"東福山、3800"
133.38959,34.51438,"RE",36200,NULL,NULL,NULL,NULL,"東福山、3300"
133.38968,34.50987,"RE",49900,49300,52500,65000,NULL,"東福山、2800"
133.38397,34.45981,"BS",83300,82000,NULL,NULL,NULL,"福山、4200"
133.35735,34.48446,"RE",NULL,NULL,86200,145000,105000,"福山、1200"
133.38118,34.49344,"RE",68600,67600,76000,115000,84900,"福山、2000"
133.35654,34.48717,"BS",NULL,NULL,NULL,NULL,205000,"福山、700"
133.35585,34.49191,"RE",108000,105000,115000,275000,NULL,"福山、800"
133.35585,34.49191,"RE",NULL,NULL,NULL,NULL,142000,"福山、800"
133.29576,34.44255,"RE",15100,15500,20600,23500,22100,"松永、4700"
133.36366,34.48357,"BS",172000,166000,201000,425000,NULL,"福山、700"
133.35986,34.48306,"BS",94900,92900,112000,218000,NULL,"福山、900"
133.35986,34.48306,"BS",NULL,NULL,NULL,NULL,134000,"福山、1000"
133.42862,34.51366,"BS",59800,59800,73300,115000,NULL,"東福山、3500"
133.42645,34.51701,"RE",NULL,NULL,NULL,NULL,43700,"東福山、4200"
133.37700,34.38692,"RE",27600,28300,NULL,NULL,NULL,"福山、15000"
133.37700,34.38692,"RE",NULL,NULL,40500,61000,52700,"福山、15000"
133.37860,34.38285,"BS",57400,57800,78600,128000,NULL,"福山、13000"
133.37860,34.38285,"BS",NULL,NULL,NULL,NULL,120000,"福山、13000"
133.33275,34.54996,"RE",NULL,NULL,NULL,71500,52000,"駅家、500"
133.33275,34.54996,"RE",45000,45400,56600,NULL,NULL,"駅家、500"
133.33275,34.54996,"RE",NULL,NULL,NULL,66500,49500,"万能倉、350"
133.34154,34.52855,"RE",NULL,NULL,47800,62000,NULL,"万能倉、2500"
133.31676,34.52103,"AD",NULL,NULL,NULL,25200,NULL,"駅家、3000"
133.32448,34.54437,"RE",NULL,NULL,NULL,62600,46900,"駅家、900"
133.32074,34.53559,"RE",33600,33800,43100,53500,44800,"駅家、2100"
133.30244,34.55015,"RE",NULL,NULL,NULL,NULL,34200,"近田、1200"
133.32507,34.56518,"AD",NULL,NULL,NULL,NULL,21900,"駅家、1500"
133.32507,34.56518,"IN",21300,20700,22600,NULL,NULL,"駅家、2900"
133.31261,34.54377,"RE",43400,43700,52000,66800,50600,"近田、800"
133.24203,34.43262,"RE",44000,43400,51100,62000,NULL,"東尾道、1200"
132.88425,34.34807,"RE",40800,41000,60000,68000,NULL,"竹原、1100"
132.88425,34.34807,"RE",37300,38400,56100,67000,62500,"竹原、1600"
132.91187,34.34074,"BS",NULL,NULL,NULL,230000,NULL,"竹原、110"
132.91187,34.34074,"BS",52200,53300,97000,NULL,NULL,"竹原、80"
132.90581,34.34138,"BS",50200,50600,81000,NULL,NULL,"竹原、600"
132.86917,34.32174,"BS",NULL,NULL,NULL,68000,NULL,"吉名、350"
132.90445,34.33688,"RE",37600,38500,59500,69700,NULL,"竹原、1100"
132.89706,34.33797,"RE",NULL,NULL,NULL,NULL,64200,"竹原、1100"
132.89706,34.33797,"BS",NULL,NULL,NULL,NULL,247000,"竹原、110"
132.75426,34.28391,"BS",NULL,NULL,NULL,112000,NULL,"安浦、近接"
132.75426,34.28391,"RE",NULL,NULL,NULL,57500,NULL,"安浦、1600"
132.72972,34.28553,"RE",NULL,NULL,NULL,66700,NULL,"安浦、800"
132.80074,34.34369,"BS",NULL,NULL,NULL,147000,NULL,"安芸津、100"
132.79335,34.32005,"RE",NULL,NULL,NULL,52000,NULL,"安芸津、2000"
132.79335,34.32005,"RE",NULL,NULL,NULL,37600,NULL,"安芸津、2500"
132.69424,34.23163,"RE",NULL,NULL,NULL,90000,NULL,"安芸川尻、600"
132.69250,34.23367,"BS",NULL,NULL,NULL,161000,NULL,"川尻、500"
132.68402,34.21794,"RE",NULL,NULL,NULL,70000,NULL,"安芸川尻、2000"
132.96928,34.41739,"RE",NULL,NULL,NULL,60000,NULL,"本郷、700"
132.96928,34.41739,"BS",NULL,NULL,NULL,126000,NULL,"本郷、280"
132.96928,34.41739,"RE",NULL,NULL,NULL,76000,NULL,"本郷、500"
133.13052,34.30402,"RE",NULL,NULL,NULL,19900,NULL,"才崎停、200"
133.09048,34.30943,"RE",NULL,NULL,NULL,48200,NULL,"耕三寺前停、400"
133.08774,34.30497,"BS",NULL,NULL,NULL,56000,NULL,"本町停、100"
132.88200,34.47560,"BS",NULL,NULL,NULL,70700,NULL,"河内、300"
132.88200,34.47560,"RE",NULL,NULL,NULL,33500,NULL,"河内、400"
132.88200,34.47560,"RE",NULL,NULL,NULL,52200,NULL,"河内、300"
132.69321,34.33184,"RE",NULL,NULL,NULL,54000,NULL,"西条、12000"
132.65721,34.32205,"RE",NULL,NULL,NULL,51300,NULL,"西条、17600"
132.66702,34.32605,"BS",NULL,NULL,NULL,116000,NULL,"西条、16500"
132.66702,34.32605,"RE",NULL,NULL,NULL,44400,NULL,"西条、16300"
